Time_point_1	Time_point_2	Time_point_3	Time_point_4	Time_point_5	Time_point_6	Time_point_7	Time_point_8	Time_point_9	Time_point_10	Time_point_11	Time_point_12	Time_point_13	Time_point_14	Time_point_15	Time_point_16	Time_point_17	Time_point_18	Time_point_19	Time_point_20	Time_point_21	Time_point_22	Time_point_23	Time_point_24	Time_point_25	Time_point_26	Time_point_27	Time_point_28	Time_point_29	Time_point_30	Time_point_31	Time_point_32	Time_point_33	Time_point_34	Time_point_35	Time_point_36
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
-0.0258798	0.65968	-0.990243	0.35264	-0.387563	-0.394816	-1.4762	0.778138	0.0709839	-1.60372	-1.11517	-0.240026	0.502448	-0.00951317	0.41151	-1.01704	-0.681511	-1.84631	0.326081	0.754439	1.00083	1.39367	0.47543	0.766799	0.177479	1.27819	0.28809	-0.665255	-0.45551	-0.547815	1.18118	1.5334	0.671631	-0.643331	-0.53922	-0.685683
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
-0.646414	0.317577	-0.118738	-0.78445	-0.0334568	0.407722	1.53175	-1.06218	0.653898	1.48882	-0.887013	-0.648035	0.306096	1.70415	1.32875	1.38315	-0.0462842	2.51775	0.140977	0.445808	1.63422	0.528644	-1.64129	-0.136792	0.675668	0.100425	-0.835423	0.895058	1.70444	-0.827273	0.541583	-1.40357	0.302372	-0.00559237	-0.822584	1.00448
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
-0.646414	0.317577	-0.118738	-0.78445	-0.0334568	0.407722	1.53175	-1.06218	0.653898	1.48882	-0.887013	-0.648035	0.306096	1.70415	1.32875	1.38315	-0.0462842	2.51775	0.140977	0.445808	1.63422	0.528644	-1.64129	-0.136792	0.675668	0.100425	-0.835423	0.895058	1.70444	-0.827273	0.541583	-1.40357	0.302372	-0.00559237	-0.822584	1.00448
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
-0.660379	0.436846	2.36255	0.822263	-0.815288	1.44749	0.940966	1.35436	-0.428514	-0.713254	0.828469	-0.0142576	-0.286742	0.925574	0.207788	-0.943134	-0.115283	-1.15996	-1.02389	0.813398	1.53704	-0.890638	-1.49867	1.15245	-0.387673	-1.34622	0.0493556	-0.586217	-0.851511	1.38543	-1.89553	-0.852534	-0.170067	1.50339	1.31655	-0.857838
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
5.13162	5.74644	5.4821	7.36879	6.43254	5.21789	5.35887	4.46959	4.48818	4.41433	4.89334	6.82656	6.2238	5.18481	4.19119	3.96149	4.09659	5.2877	4.87967	5.23055	5.53449	6.05593	3.8164	4.78322	4.95548	3.87756	5.02965	5.40357	3.62964	3.65131	6.18197	6.39611	4.80624	3.40667	4.30079	6.10456
